pl_name,ra,dec,pl_bmasse
Kepler-79 e,300.5171067,44.3815508,
Kepler-789 b,295.9751549,38.9466396,
Kepler-796 b,287.3078999,39.1447097,
Kepler-387 c,287.7982699,45.6567655,
Kepler-1538 b,283.345611,45.2743573,
Kepler-325 d,289.8354219,49.825607,
Kepler-758 e,293.0846115,41.1354049,
Kepler-339 c,293.351701,48.4445922,
Kepler-1636 b,294.0575681,46.4409844,
Kepler-192 b,287.9179379,45.5928829,
Kepler-256 c,292.58042,46.0973588,
Kepler-971 b,284.0945699,41.1828131,
Kepler-1460 b,285.5577888,44.0108221,
Kepler-1496 b,293.9739359,45.3507167,
Kepler-535 b,296.5666587,49.6961742,
Kepler-1279 b,288.0955917,40.365909,
Kepler-392 b,288.660826,43.3681938,
Kepler-118 c,299.2131881,41.4248195,
Kepler-341 c,289.8615609,43.4727412,
Kepler-1083 b,283.1618831,45.198336,
Kepler-202 c,282.9734874,41.3217991,
Kepler-360 b,286.2847077,44.7815817,
Kepler-265 b,290.5104788,41.244743,
Kepler-895 b,289.2906978,51.4089936,
Kepler-1362 b,288.5385574,40.8771276,
Kepler-175 c,289.553232,43.876116,
Kepler-258 b,294.0684116,46.5791357,
Kepler-653 b,282.2130447,46.7177898,
Kepler-223 d,298.3183909,47.2794824,
Kepler-889 b,291.467454,50.7595597,
Kepler-884 b,292.5844328,49.9232012,
Kepler-405 b,291.4094615,38.3400107,
Kepler-601 b,282.0046852,42.1764657,
Kepler-183 c,293.5308112,39.3159329,
Kepler-445 b,298.7363395,46.4991236,
Kepler-333 b,292.2861201,40.9135429,
Kepler-31 d,294.0230229,45.8530535,
Kepler-178 c,287.1010275,46.8964033,
Kepler-1303 b,284.287147,42.3555784,
Kepler-258 c,294.0684116,46.5791357,
Kepler-665 b,297.0255947,48.4785669,
Kepler-1398 c,294.8661073,48.6389923,
Kepler-597 b,293.4700919,39.2528182,
Kepler-209 b,291.1694567,42.6407281,
Kepler-184 b,291.9518784,43.0746172,
Kepler-830 b,295.054238,42.7568316,
Kepler-771 b,287.4441104,38.0884183,
Kepler-1482 b,285.3138209,48.72527,
Kepler-188 c,281.2797173,44.3154743,
Kepler-576 b,295.1828896,38.6542028,
Kepler-1014 b,285.1219875,44.1105331,
Kepler-268 c,291.9761559,38.0550327,
Kepler-137 c,282.1355875,43.0391951,
Kepler-117 b,288.7930651,48.040176,29.875
Kepler-1193 b,288.1447323,51.2756446,
Kepler-1153 b,289.1471849,45.86613,
Kepler-1562 b,294.4556567,46.7435353,
Kepler-552 b,290.7476903,48.2419838,
Kepler-1298 b,284.4227535,49.1061907,
Kepler-268 b,291.9761559,38.0550327,
Kepler-1194 b,291.6994841,38.1452065,
Kepler-1544 b,297.2852168,49.2124526,
Kepler-1579 b,293.288022,43.5149061,
Kepler-1350 c,288.250611,46.6794847,
Kepler-333 c,292.2861201,40.9135429,
Kepler-1550 b,287.7646113,38.2947076,
Kepler-150 e,288.2341025,40.520897,
Kepler-280 c,291.3905325,42.1804735,
Kepler-673 b,290.7857595,50.0540561,
Kepler-1438 b,289.289819,40.6816262,
Kepler-399 c,299.5017242,40.6707669,
Kepler-1632 b,294.4948769,43.9135575,
Kepler-157 b,291.0972257,38.8756049,
Kepler-1271 b,286.3442954,37.4119347,
Kepler-441 b,284.566954,49.0127077,
Kepler-296 f,286.5400278,49.4372614,
Kepler-1286 b,280.2583709,43.8357433,
Kepler-1402 b,291.8478341,48.9681664,
Kepler-1410 b,290.5102933,38.743501,
Kepler-356 b,292.4210998,37.6827919,
Kepler-1057 b,297.4521311,41.5580816,
Kepler-351 b,286.4527949,42.6577891,
Kepler-618 b,286.2498525,48.0609256,
Kepler-508 b,295.4042546,42.9812789,
Kepler-707 b,290.007564,42.1164698,
Kepler-569 b,283.507219,48.552633,
Kepler-1560 b,292.7846013,43.21601,
Kepler-1567 b,286.695153,40.2918894,
Kepler-1206 b,295.9383737,49.7911337,
Kepler-1341 b,280.5116813,44.1593503,
Kepler-1250 b,287.7938184,45.9802492,
Kepler-1182 b,296.3079895,43.8213706,
Kepler-1192 b,282.1405603,43.8964934,
Kepler-258 c,294.0684116,46.5791357,
Kepler-265 b,290.5104788,41.244743,
Kepler-1474 b,294.6940261,45.866809,
Kepler-415 b,293.8045041,38.6390517,
Kepler-792 b,292.0068239,38.8207001,
KOI-1257 b,291.2250888,44.9272918,
Kepler-283 c,293.6137413,47.838938,
Kepler-810 b,296.6148615,48.0825642,
Kepler-1332 b,291.0286411,43.9137055,
Kepler-1359 b,289.538818,41.8928154,
Kepler-684 b,290.8704935,38.2735978,
Kepler-712 c,294.9096739,42.9351987,
Kepler-123 b,296.9985853,42.7819633,
Kepler-560 b,300.2066441,45.0182402,
Kepler-307 b,297.7950939,40.4176403,
Kepler-169 c,285.9999204,40.9193822,
Kepler-182 b,289.8301128,50.5862025,
Kepler-1316 b,298.8358277,40.2930714,
Kepler-1206 b,295.9383737,49.7911337,
Kepler-275 d,292.4797004,38.5149018,
Kepler-1154 c,297.4771158,39.8772345,
Kepler-430 c,292.8085984,49.5794242,
Kepler-201 c,293.626059,41.2728004,
Kepler-1574 b,292.1586689,49.6377914,
Kepler-278 c,290.1072124,38.7022694,
Kepler-1011 b,297.4015491,46.8239976,
Kepler-148 d,289.7861626,46.8588176,
Kepler-581 b,295.4326552,40.6481874,
Kepler-250 b,289.5947633,44.1418114,
Kepler-1228 b,296.552761,46.9661945,
Kepler-384 c,286.0261113,44.7828571,
Kepler-1166 b,290.3484956,50.9028387,
Kepler-1341 b,280.5116813,44.1593503,
Kepler-851 b,294.6802199,49.1401106,
Kepler-1208 b,291.8812445,44.5557587,
Kepler-894 b,288.7340513,46.939363,
Kepler-1605 b,287.1349405,47.4886251,
Kepler-1615 b,286.3592066,42.2273971,
Kepler-327 b,292.6422963,44.0876251,
Kepler-760 c,287.5931997,44.1794278,
Kepler-1511 b,288.4211892,43.179773,
Kepler-859 b,286.7418337,43.1901197,
Kepler-275 d,292.4797004,38.5149018,
Kepler-215 d,294.9735313,45.2136867,
Kepler-256 b,292.58042,46.0973588,
Kepler-1164 b,287.5296372,38.8945065,
Kepler-306 d,288.5387145,40.6160545,
Kepler-150 d,288.2341025,40.520897,
Kepler-266 b,294.4843821,44.1669355,
Kepler-1125 b,295.4812018,40.7319316,
Kepler-1213 b,289.4858423,50.9441967,
Kepler-1134 b,295.5678578,42.4781064,
Kepler-1138 b,285.8993164,48.307285,
Kepler-1149 b,294.1891824,45.1515263,
Kepler-1242 b,284.6062174,41.196344,
Kepler-1159 b,294.266325,45.2042317,
Kepler-1183 b,292.2324228,38.8921946,
Kepler-788 b,290.0004154,38.5398551,
Kepler-1329 b,281.6476437,48.2709523,
Kepler-294 c,287.3920392,46.0592578,
Kepler-1375 b,296.2935173,43.4032189,
Kepler-1199 b,293.7258092,47.2469219,
Kepler-390 c,291.6288086,41.2088351,
Kepler-826 b,284.8601128,39.2405076,
Kepler-120 c,287.8915707,39.3390979,
Kepler-1024 b,291.9510277,38.2516419,
Kepler-331 b,291.8343455,39.3073462,
Kepler-203 d,297.089959,41.3880686,
Kepler-326 d,294.3255898,46.0022646,
Kepler-610 c,293.1713241,45.0655934,
Kepler-445 c,298.7363395,46.4991236,
Kepler-636 b,293.5920614,41.0950891,
Kepler-171 b,296.7719082,41.7555958,
Kepler-1158 b,292.2339048,41.5751832,
Kepler-183 b,293.5308112,39.3159329,
Kepler-1055 b,290.4867838,44.932541,
Kepler-272 d,299.1275257,47.5938319,
Kepler-1129 b,291.6044965,41.3093275,
Kepler-354 d,285.7515347,41.3356739,
Kepler-371 b,292.3264835,38.6575441,
Kepler-398 b,291.4688524,40.3437001,
Kepler-360 c,286.2847077,44.7815817,
Kepler-322 c,281.3487514,44.2952525,
Kepler-904 b,288.8229001,40.38901,
Kepler-751 b,294.8438103,44.0776872,
Kepler-986 b,293.0940391,42.8964457,
Kepler-653 b,282.2130447,46.7177898,
Kepler-775 b,291.4332781,41.7033162,
Kepler-153 c,282.460502,48.2570293,
Kepler-1245 c,290.7443078,43.260753,
Kepler-1209 b,287.5849352,49.1547328,
Kepler-624 b,295.1933631,39.5396946,
Kepler-473 b,286.6300796,38.9455907,
Kepler-478 b,292.4870063,46.196187,
Kepler-480 b,294.4639165,49.7650473,
Kepler-1149 b,294.1891824,45.1515263,
HATS-8 b,294.9416887,-25.7483655,46.08535
Kepler-250 d,289.5947633,44.1418114,
Kepler-31 d,294.0230229,45.8530535,
Kepler-1441 b,293.7191177,43.1245756,
Kepler-789 b,295.9751549,38.9466396,
Kepler-796 b,287.3078999,39.1447097,
Kepler-801 b,286.0751815,44.6646277,
Kepler-815 b,285.2211238,47.8813037,
Kepler-441 b,284.566954,49.0127077,
Kepler-750 b,289.0968274,44.004364,
Kepler-760 b,287.5931997,44.1794278,
Kepler-1032 b,289.9308779,40.0977109,
Kepler-1070 b,293.1953923,49.316541,
Kepler-284 c,293.1465698,47.7297053,
Kepler-298 b,283.0398448,48.8253303,
Kepler-850 b,293.0844515,48.5753645,
Kepler-309 c,297.5098911,46.9614121,
Kepler-985 b,290.144339,44.0498808,
Kepler-285 b,291.3908469,48.0655392,
Kepler-1089 b,291.0926509,49.1901729,
Kepler-710 b,291.9641255,42.6961308,
Kepler-639 b,292.1868271,41.726944,
Kepler-643 b,290.3272423,42.8982283,
Kepler-253 b,291.8419337,44.858124,
Kepler-1137 b,287.1302407,48.665347,
Kepler-122 f,291.1118647,39.9490248,
Kepler-184 b,291.9518784,43.0746172,
Kepler-1442 b,291.2556226,48.8469171,
Kepler-357 b,291.2429746,44.0086337,
Kepler-366 c,296.8520316,49.0844359,
Kepler-322 b,281.3487514,44.2952525,
Kepler-724 b,293.4548441,44.7927823,
Kepler-472 b,296.5245187,39.2498503,
Kepler-586 b,293.0571982,45.5511266,
Kepler-136 c,296.4673039,42.5987984,
Kepler-308 c,295.7852423,40.4395753,
Kepler-539 b,299.1224639,41.8667953,308.2951
Kepler-835 b,283.5742181,45.7348003,
Kepler-1330 b,290.5767116,39.9568913,
Kepler-724 b,293.4548441,44.7927823,
Kepler-922 b,284.7316084,49.533149,
Kepler-157 b,291.0972257,38.8756049,
Kepler-1553 b,291.9191348,39.0221769,
Kepler-1618 b,295.1753619,45.9308594,
Kepler-336 d,290.2376224,41.3313637,
Kepler-39 b,296.9603348,46.0342954,
Kepler-172 c,283.3684093,41.821839,
Kepler-415 c,293.8045041,38.6390517,
Kepler-1253 b,283.8852196,47.6371507,
Kepler-1002 b,293.0794629,43.073677,
Kepler-211 c,285.4391183,43.1685051,
Kepler-1409 b,290.0847389,51.2086144,
Kepler-248 c,293.0613138,43.5813577,
Kepler-303 b,283.1354742,43.6567036,
Kepler-1286 b,280.2583709,43.8357433,
Kepler-187 c,299.7964955,44.0892448,
Kepler-1040 b,283.1137663,48.1312774,
Kepler-585 b,286.5284924,43.8733751,
Kepler-606 b,292.42737,44.3812406,
Kepler-827 b,294.9660027,42.7085608,
Kepler-339 d,293.351701,48.4445922,
Kepler-81 d,293.6369437,42.8248275,
Kepler-1397 b,299.6758812,47.0758234,
Kepler-439 b,280.8015188,44.0339733,
Kepler-149 c,285.8537014,38.3840916,
Kepler-1527 b,297.4144457,46.0608077,
Kepler-1072 b,292.0443891,46.3289723,
Kepler-227 b,291.9342748,48.141676,
Kepler-367 b,297.292558,49.9817499,
Kepler-257 b,297.3159994,46.0232642,
Kepler-83 d,282.2325197,43.6655662,
Kepler-225 b,292.1939846,47.4570808,
Kepler-329 b,299.2681646,45.2272852,
Kepler-83 d,282.2325197,43.6655662,
Kepler-69 b,293.2609013,44.8688656,
Kepler-150 d,288.2341025,40.520897,
Kepler-398 b,291.4688524,40.3437001,
Kepler-191 d,291.1833211,45.3230937,
Kepler-839 b,291.074684,45.242544,
Kepler-724 b,293.4548441,44.7927823,
Kepler-254 d,288.1646541,45.8164257,
Kepler-1316 b,298.8358277,40.2930714,
Kepler-1522 b,289.8432347,52.0702094,
Kepler-738 b,287.5696516,46.5679011,
Kepler-191 b,291.1833211,45.3230937,
Kepler-194 c,291.971429,47.8640498,
Kepler-750 b,289.0968274,44.004364,
Kepler-757 b,296.6804876,41.3865279,
Kepler-276 b,293.568197,39.0363123,
Kepler-1210 b,292.8321598,48.2193376,
Kepler-1220 b,297.070398,42.9777396,
Kepler-694 b,291.1495269,40.4204569,
Kepler-238 f,287.8971066,40.6378141,
Kepler-695 b,299.3160934,40.8223815,
Kepler-243 c,285.1104819,42.0339619,
Kepler-1378 b,297.373403,40.3663986,
Kepler-1388 b,283.3360156,47.1744499,
Kepler-328 b,295.8092756,40.0084866,
Kepler-994 b,289.0720752,47.406918,
Kepler-217 c,293.0377331,46.2775223,
Kepler-222 d,287.9060885,46.9377479,
Kepler-1505 b,292.0020614,41.7869639,
Kepler-1641 b,296.359456,41.5745321,
Kepler-675 b,293.8334488,50.2303479,
Kepler-152 b,286.8653826,41.9889571,
Kepler-773 b,290.8846217,38.0575539,
Kepler-162 b,297.2789115,43.7239693,
CoRoT-28 b,278.6883216,5.5736911,153.82972
Kepler-1449 b,288.2317293,50.5678345,
Kepler-237 c,283.2213438,40.421762,
Kepler-267 d,299.8305655,47.1575741,
Kepler-372 b,291.2562253,49.2589288,
Kepler-84 c,298.2520208,40.4960842,
Kepler-379 b,295.7010981,38.9458209,
Kepler-342 c,292.6780488,46.7266813,
Kepler-346 c,288.0119248,46.1176003,
Kepler-1272 b,285.2197605,38.8058393,
Kepler-137 b,282.1355875,43.0391951,
Kepler-1537 b,294.3853917,43.8254461,
Kepler-811 b,285.4241593,47.8345586,
Kepler-1187 b,286.8919996,38.3185034,
Kepler-899 b,297.4825612,40.6807412,
Kepler-845 b,290.9576363,49.2037262,
Kepler-752 b,292.2681469,37.955672,
Kepler-252 b,295.579329,44.5459052,
Kepler-1064 b,291.7415821,37.6888103,
Kepler-364 b,281.5699998,47.3986233,
Kepler-163 b,295.0027458,46.9873389,
Kepler-1282 b,290.1761688,46.6983036,
Kepler-230 c,285.7185682,48.5058038,
Kepler-363 c,283.1920779,41.3054172,
Kepler-67 b,294.1533505,46.1663976,
Kepler-886 b,286.2717162,43.5952037,
Kepler-724 b,293.4548441,44.7927823,
Kepler-257 d,297.3159994,46.0232642,
Kepler-995 b,284.6157154,39.130998,
Kepler-612 b,291.3546278,45.7478551,
Kepler-110 c,292.9291693,48.6028303,
Kepler-464 b,294.8351052,48.9823204,
Kepler-574 b,290.2470519,52.1491051,
Kepler-262 c,290.7287168,37.2526575,
Kepler-117 b,288.7930651,48.040176,
Kepler-1113 b,289.4066969,39.338813,
Kepler-796 b,287.3078999,39.1447097,
Kepler-332 d,286.6627811,47.4136938,
Kepler-769 b,292.7130925,38.3581685,
Kepler-1051 b,295.1581062,40.8988186,
Kepler-1186 b,288.4796333,47.1017438,
Kepler-112 b,296.9811361,43.2097025,
Kepler-578 b,288.7549882,39.563696,
Kepler-376 b,291.6071451,38.4103192,
Kepler-317 b,294.9438822,39.0320499,
Kepler-29 b,298.348382,47.4913021,5.0
Kepler-79 e,300.5171067,44.3815508,4.1
Kepler-1065 b,294.511319,38.7904648,
Kepler-561 c,293.7471107,45.1071981,
Kepler-508 b,295.4042546,42.9812789,
Kepler-663 b,297.8082232,47.9466342,
Kepler-40 b,296.8136883,47.5265446,
Kepler-1646 b,287.5264859,42.9129356,
Kepler-908 b,295.3225434,39.3764624,
Kepler-344 b,292.4996101,46.3243406,
Kepler-914 b,290.4120774,44.8993227,
Kepler-270 b,282.2001207,44.4222795,
Kepler-845 b,290.9576363,49.2037262,
Kepler-800 b,286.5747697,44.7951858,
Kepler-1328 b,284.6753857,44.4177225,
Kepler-391 c,290.6218844,51.0573453,
Kepler-1593 b,300.4882018,44.4606698,
Kepler-1200 b,296.6034317,44.1292537,
Kepler-262 c,290.7287168,37.2526575,
Kepler-1055 b,290.4867838,44.932541,
Kepler-259 b,288.2119707,46.6150461,
Kepler-978 b,286.7107166,43.0433585,
Kepler-304 d,294.4418031,40.5575408,
Kepler-1347 b,299.6595903,40.8438526,
Kepler-354 b,285.7515347,41.3356739,
Kepler-1218 b,291.5788505,44.5316825,
Kepler-182 b,289.8301128,50.5862025,
Kepler-183 b,293.5308112,39.3159329,
Kepler-602 b,296.0318985,42.1418634,
Kepler-982 b,288.4176803,46.5904531,
Kepler-597 b,293.4700919,39.2528182,
Kepler-624 b,295.1933631,39.5396946,
Kepler-631 b,296.885724,40.2281717,
Kepler-955 b,288.4714969,40.2698157,
Kepler-1071 b,293.0579794,45.2487472,
Kepler-286 c,290.6761874,48.2942362,
Kepler-1051 b,295.1581062,40.8988186,
Kepler-280 c,291.3905325,42.1804735,
Kepler-801 b,286.0751815,44.6646277,
Kepler-804 c,293.3722109,44.7851812,
Kepler-288 c,288.9163997,39.5947523,
Kepler-405 c,291.4094615,38.3400107,
Kepler-932 b,296.9520797,43.2720233,
Kepler-1510 b,298.9591432,48.2578295,
Kepler-332 c,286.6627811,47.4136938,
Kepler-1534 b,292.395373,43.8691326,
Kepler-395 b,293.5111889,45.1366252,
Kepler-734 b,297.0456122,46.0273893,
Kepler-262 c,290.7287168,37.2526575,
Kepler-358 b,293.2302333,48.2813901,
Kepler-215 e,294.9735313,45.2136867,
Kepler-115 c,297.7119299,45.261985,
Kepler-229 c,286.9994758,48.3757867,
Kepler-357 c,291.2429746,44.0086337,
Kepler-1519 b,296.6679448,49.4617774,
Kepler-836 b,287.4527659,45.7043964,
Kepler-629 b,289.4179128,39.9450757,
Kepler-866 b,290.1222112,43.085407,
Kepler-278 c,290.1072124,38.7022694,
Kepler-1012 b,289.2962253,46.4579889,
Kepler-81 b,293.6369437,42.8248275,
Kepler-654 b,297.0683931,46.8342497,
Kepler-228 d,296.2860853,48.2246328,
Kepler-112 c,296.9811361,43.2097025,
Kepler-195 b,288.1209339,47.9666141,
Kepler-562 b,290.1196007,46.2737393,
Kepler-502 b,291.080133,43.8601911,
Kepler-296 d,286.5400278,49.4372614,
Kepler-1511 b,288.4211892,43.179773,
Kepler-195 c,288.1209339,47.9666141,
Kepler-669 b,291.9361615,49.2539473,
Kepler-576 b,295.1828896,38.6542028,
Kepler-481 b,291.9069862,49.262076,
2MASS J01225093-2439505 b,20.7128012,-24.6646128,
Kepler-1080 b,296.4644914,49.1828952,
Kepler-430 b,292.8085984,49.5794242,
Kepler-154 d,289.7805393,49.8965624,
Kepler-325 c,289.8354219,49.825607,
Kepler-769 c,292.7130925,38.3581685,
Kepler-264 b,292.044628,37.3761861,
Kepler-1119 b,297.0191018,44.3274936,
Kepler-467 b,287.3629145,38.6497341,
Kepler-135 b,290.4950939,38.7954956,
Kepler-568 b,298.1061315,48.4016448,
Kepler-132 c,283.23581,41.343037,
Kepler-304 e,294.4418031,40.5575408,
Kepler-1458 b,283.2115971,41.0380135,
Kepler-1423 b,288.2437481,41.1100655,
Kepler-1580 b,285.9687099,41.3635264,
Kepler-206 d,291.6346564,41.8338415,
Kepler-292 d,295.7661979,42.4242822,
Kepler-209 b,291.1694567,42.6407281,
Kepler-402 d,288.3701976,43.3546109,
Kepler-295 d,285.3458383,45.3677754,
Kepler-717 b,292.9655071,43.346345,
Kepler-1503 b,293.7271604,42.8067119,
Kepler-587 b,288.6706571,47.3991249,
Kepler-554 b,296.4068982,51.3581938,
Kepler-1521 b,292.6903779,37.8350549,
Kepler-1044 b,293.1444017,46.6662155,
Kepler-922 b,284.7316084,49.533149,
Kepler-1061 b,296.2300306,50.2752091,
Kepler-1050 b,282.9249847,48.6264015,
Kepler-199 c,295.5594278,40.236249,
Kepler-296 b,286.5400278,49.4372614,
Kepler-163 b,295.0027458,46.9873389,
Kepler-1025 b,284.510214,43.9615628,
Kepler-629 b,289.4179128,39.9450757,
Kepler-367 b,297.292558,49.9817499,
Kepler-120 b,287.8915707,39.3390979,
Kepler-1248 b,288.0592191,51.3544564,
Kepler-337 c,290.0605123,47.1639533,
Kepler-147 b,287.9757213,39.087168,
Kepler-240 c,291.1587635,40.7502108,
Kepler-660 b,288.1382985,47.7245642,
Kepler-752 b,292.2681469,37.955672,
Kepler-316 c,290.825835,44.1838993,
Kepler-1112 b,296.9687937,47.7514799,
Kepler-773 b,290.8846217,38.0575539,
Kepler-399 d,299.5017242,40.6707669,
Kepler-132 e,283.23581,41.343037,
Kepler-1356 b,290.9953825,43.2438792,
Kepler-1367 b,288.4166786,47.8787308,
Kepler-308 c,295.7852423,40.4395753,
Kepler-903 b,288.7710137,40.6641771,
Kepler-920 b,284.2969363,49.1585983,
Kepler-300 b,295.2886934,48.5997243,
Kepler-505 b,287.857953,42.5426758,
Kepler-1455 b,294.0830662,50.5027572,
Kepler-1366 b,285.0648845,41.5548464,
Kepler-1595 b,285.7227502,43.0094855,
Kepler-904 b,288.8229001,40.38901,
Kepler-1344 b,287.0862799,46.9457998,
Kepler-1353 b,295.7353911,42.5762317,
Kepler-1589 b,294.4418236,40.5716114,
Kepler-229 b,286.9994758,48.3757867,
Kepler-903 b,288.7710137,40.6641771,
Kepler-147 b,287.9757213,39.087168,
Kepler-152 b,286.8653826,41.9889571,
Kepler-887 c,290.0907893,39.8169085,
Kepler-240 c,291.1587635,40.7502108,
Kepler-739 b,290.067994,46.5791535,
Kepler-172 d,283.3684093,41.821839,
Kepler-658 b,282.983621,47.5783897,
Kepler-951 b,287.7375794,38.1146488,
Kepler-736 b,285.3913092,46.1809293,
Kepler-301 b,283.982904,49.2329512,
Kepler-42 b,292.2196,44.6173667,
Kepler-620 b,291.1593939,51.3348228,
Kepler-382 b,299.1362435,45.8699582,
Kepler-253 c,291.8419337,44.858124,
Kepler-947 b,294.3667312,42.2526408,
Kepler-1122 b,288.2805801,46.3408747,
Kepler-1366 b,285.0648845,41.5548464,
Kepler-235 d,286.0790779,39.278237,
Kepler-593 b,294.9513923,48.6511709,
Kepler-1382 b,295.3774182,39.0480365,
Kepler-332 b,286.6627811,47.4136938,
OGLE-TR-10 b,267.8677483,-29.8764758,216.1244
Kepler-1371 b,288.8314251,47.5519753,
Kepler-1270 b,286.7156676,48.6452552,
Kepler-770 d,286.4904589,38.374872,
Kepler-1547 b,283.7640396,42.2220992,
Kepler-1210 b,292.8321598,48.2193376,
Kepler-817 b,296.0818498,39.161614,
Kepler-280 b,291.3905325,42.1804735,
Kepler-1158 b,292.2339048,41.5751832,
Kepler-1171 b,294.9589285,38.5915968,
Kepler-1229 b,297.4868347,46.9966782,
Kepler-151 c,292.1627933,41.0231947,
Kepler-1077 b,291.0336333,42.2678448,
Kepler-252 c,295.579329,44.5459052,
Kepler-190 c,288.5839761,44.7337701,
Kepler-751 b,294.8438103,44.0776872,
Kepler-380 b,282.3947017,48.7591334,
Kepler-1174 b,281.8314296,42.298891,
Kepler-1269 b,287.8055442,45.3405371,
Kepler-87 c,297.9168433,46.9651146,
Kepler-1277 b,295.1025166,40.5723736,
Kepler-329 c,299.2681646,45.2272852,
Kepler-1059 b,289.2202147,41.7064385,
Kepler-377 c,295.4220717,38.7356737,
Kepler-1199 b,293.7258092,47.2469219,
Kepler-144 c,281.9156128,42.7755535,
Kepler-1242 b,284.6062174,41.196344,
Kepler-1280 b,293.5738933,45.3844919,
Kepler-1286 b,280.2583709,43.8357433,
Kepler-395 c,293.5111889,45.1366252,
Kepler-1323 b,292.8722515,46.098729,
Kepler-824 b,290.477406,39.7319975,
Kepler-317 c,294.9438822,39.0320499,
Kepler-121 b,286.1621273,39.6780204,
Kepler-149 b,285.8537014,38.3840916,
Kepler-691 b,288.8117314,40.0332311,
Kepler-514 b,286.2471739,50.2423694,
Kepler-882 b,294.6500256,43.3356106,
Kepler-1176 b,297.919724,45.2742038,
Kepler-954 b,295.8594318,47.9396001,
Kepler-1288 b,285.7135,41.6058799,
Kepler-303 b,283.1354742,43.6567036,
Kepler-321 c,294.4536991,44.1457626,
Kepler-584 b,288.230615,42.4136181,
Kepler-211 c,285.4391183,43.1685051,
Kepler-1423 b,288.2437481,41.1100655,
Kepler-294 c,287.3920392,46.0592578,
Kepler-814 b,284.9105256,48.4315896,
Kepler-550 b,297.7001786,47.8637046,
Kepler-838 b,285.4354695,45.975959,
Kepler-327 b,292.6422963,44.0876251,
